/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiRMSCC3488_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiRMSCC3488	454284
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiRMSCC3700_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiRMSCC3700	469471
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiSilveira_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiSilveira	443226
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Fgraminearum_PH-1_Genome_kraken_cleaned.fna	FungiDB-28_Fgraminearum_PH-1	229533
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Foxysporum_4287_Genome_kraken_cleaned.fna	FungiDB-28_Foxysporum_4287	426428
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Fverticillioides_7600_Genome_kraken_cleaned.fna	FungiDB-28_Fverticillioides_7600	334819
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Harabidopsidis_Emoy2_Genome_kraken_cleaned.fna	FungiDB-28_Harabidopsidis_Emoy2	559515
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Mcircinelloides_CBS277-49_Genome_kraken_cleaned.fna	FungiDB-28_Mcircinelloides_CBS277-49	747725
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Mglobosa_CBS7966_Genome_kraken_cleaned.fna	FungiDB-28_Mglobosa_CBS7966	425265
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Mlarici-populina_98AG31_Genome_kraken_cleaned.fna	FungiDB-28_Mlarici-populina_98AG31	747676
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Moryzae_70-15_Genome_kraken_cleaned.fna	FungiDB-28_Moryzae_70-15	242507
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ncrassa_OR74A_Genome_kraken_cleaned.fna	FungiDB-28_Ncrassa_OR74A	367110
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ndiscreta_FGSC8579_Genome_kraken_cleaned.fna	FungiDB-28_Ndiscreta_FGSC8579	510953
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Nfischeri_NRRL181_Genome_kraken_cleaned.fna	FungiDB-28_Nfischeri_NRRL181	331117
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ntetrasperma_FGSC2508_Genome_kraken_cleaned.fna	FungiDB-28_Ntetrasperma_FGSC2508	510951
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Paphanidermatum_DAOMBR444_Genome_kraken_cleaned.fna	FungiDB-28_Paphanidermatum_DAOMBR444	1223555
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Parrhenomanes_ATCC12531_Genome_kraken_cleaned.fna	FungiDB-28_Parrhenomanes_ATCC12531	1223556
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pblakesleeanus_NRRL1555-_Genome_kraken_cleaned.fna	FungiDB-28_Pblakesleeanus_NRRL1555-	763407
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pcapsici_LT1534_Genome_kraken_cleaned.fna	FungiDB-28_Pcapsici_LT1534	763924
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pchrysosporium_RP-78_Genome_kraken_cleaned.fna	FungiDB-28_Pchrysosporium_RP-78	273507
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pcinnamomi_CBS144-22_Genome_kraken_cleaned.fna	FungiDB-28_Pcinnamomi_CBS144-22	622258
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pgraminis_CRL75-36-700-3_Genome_kraken_cleaned.fna	FungiDB-28_Pgraminis_CRL75-36-700-3	418459
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pinfestans_T30-4_Genome_kraken_cleaned.fna	FungiDB-28_Pinfestans_T30-4	403677
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pirregulare_DAOMBR486_Genome_kraken_cleaned.fna	FungiDB-28_Pirregulare_DAOMBR486	1223557
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Piwayamai_DAOMBR242034_Genome_kraken_cleaned.fna	FungiDB-28_Piwayamai_DAOMBR242034	1223558
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pjirovecii_SE8_Genome_kraken_cleaned.fna	FungiDB-28_Pjirovecii_SE8	1209962
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pparasitica_INRA-310_Genome_kraken_cleaned.fna	FungiDB-28_Pparasitica_INRA-310	761204
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pramorum_Pr-102_Genome_kraken_cleaned.fna	FungiDB-28_Pramorum_Pr-102	164328
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Psojae_P6497_Genome_kraken_cleaned.fna	FungiDB-28_Psojae_P6497	67593
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pultimum_BR650_Genome_kraken_cleaned.fna	FungiDB-28_Pultimum_BR650	1223559
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pultimum_DAOMBR144_Genome_kraken_cleaned.fna	FungiDB-28_Pultimum_DAOMBR144	431595
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Pvexans_DAOMBR484_Genome_kraken_cleaned.fna	FungiDB-28_Pvexans_DAOMBR484	1223560
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Rdelemar_RA99-880_Genome_kraken_cleaned.fna	FungiDB-28_Rdelemar_RA99-880	246409
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Scerevisiae_S288c_Genome_kraken_cleaned.fna	FungiDB-28_Scerevisiae_S288c	559292
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Sdiclina_VS20_Genome_kraken_cleaned.fna	FungiDB-28_Sdiclina_VS20	1156394
